PARSEC Optimized Airfoil
1.000000 0.002119
0.999748 0.002110
0.998993 0.002085
0.997736 0.002049
0.995977 0.002009
0.993719 0.001977
0.990964 0.001965
0.987715 0.001989
0.983974 0.002066
0.979746 0.002214
0.975036 0.002450
0.969846 0.002794
0.964184 0.003263
0.958054 0.003873
0.951463 0.004638
0.944418 0.005571
0.936925 0.006681
0.928992 0.007973
0.920627 0.009450
0.911838 0.011113
0.902635 0.012954
0.893027 0.014968
0.883022 0.017141
0.872632 0.019458
0.861867 0.021901
0.850737 0.024449
0.839255 0.027079
0.827430 0.029767
0.815276 0.032486
0.802805 0.035210
0.790028 0.037914
0.776960 0.040571
0.763613 0.043157
0.750000 0.045650
0.736136 0.048029
0.722033 0.050277
0.707708 0.052379
0.693173 0.054325
0.678443 0.056104
0.663534 0.057714
0.648460 0.059153
0.633237 0.060422
0.617879 0.061525
0.602403 0.062472
0.586824 0.063270
0.571157 0.063933
0.555419 0.064471
0.539625 0.064900
0.523791 0.065234
0.507933 0.065485
0.492067 0.065667
0.476209 0.065793
0.460375 0.065872
0.444581 0.065914
0.428843 0.065925
0.413176 0.065908
0.397597 0.065866
0.382121 0.065797
0.366763 0.065699
0.351540 0.065565
0.336466 0.065390
0.321557 0.065162
0.306827 0.064871
0.292292 0.064507
0.277967 0.064056
0.263864 0.063507
0.250000 0.062848
0.236387 0.062067
0.223040 0.061156
0.209972 0.060107
0.197195 0.058914
0.184724 0.057574
0.172570 0.056085
0.160745 0.054450
0.149263 0.052672
0.138133 0.050761
0.127368 0.048725
0.116978 0.046576
0.106973 0.044329
0.097365 0.042000
0.088162 0.039607
0.079373 0.037167
0.071008 0.034699
0.063075 0.032222
0.055582 0.029754
0.048537 0.027311
0.041946 0.024910
0.035816 0.022563
0.030154 0.020282
0.024964 0.018075
0.020254 0.015949
0.016026 0.013906
0.012285 0.011946
0.009036 0.010066
0.006281 0.008261
0.004023 0.006523
0.002264 0.004840
0.001007 0.003202
0.000252 0.001593
0.000000 0.000000
0.000252 -0.001582
0.001007 -0.003114
0.002264 -0.004545
0.004023 -0.005830
0.006281 -0.006925
0.009036 -0.007794
0.012285 -0.008406
0.016026 -0.008735
0.020254 -0.008766
0.024964 -0.008490
0.030154 -0.007907
0.035816 -0.007027
0.041946 -0.005865
0.048537 -0.004447
0.055582 -0.002803
0.063075 -0.000972
0.071008 0.001003
0.079373 0.003076
0.088162 0.005195
0.097365 0.007309
0.106973 0.009367
0.116978 0.011317
0.127368 0.013112
0.138133 0.014707
0.149263 0.016061
0.160745 0.017143
0.172570 0.017923
0.184724 0.018384
0.197195 0.018512
0.209972 0.018305
0.223040 0.017767
0.236387 0.016911
0.250000 0.015755
0.263864 0.014329
0.277967 0.012665
0.292292 0.010801
0.306827 0.008782
0.321557 0.006653
0.336466 0.004463
0.351540 0.002261
0.366763 0.000096
0.382121 -0.001985
0.397597 -0.003937
0.413176 -0.005720
0.428843 -0.007299
0.444581 -0.008643
0.460375 -0.009727
0.476209 -0.010535
0.492067 -0.011056
0.507933 -0.011286
0.523791 -0.011228
0.539625 -0.010893
0.555419 -0.010297
0.571157 -0.009460
0.586824 -0.008409
0.602403 -0.007176
0.617879 -0.005792
0.633237 -0.004295
0.648460 -0.002722
0.663534 -0.001109
0.678443 0.000507
0.693173 0.002091
0.707708 0.003610
0.722033 0.005035
0.736136 0.006340
0.750000 0.007503
0.763613 0.008508
0.776960 0.009342
0.790028 0.009997
0.802805 0.010471
0.815276 0.010765
0.827430 0.010886
0.839255 0.010842
0.850737 0.010646
0.861867 0.010314
0.872632 0.009863
0.883022 0.009312
0.893027 0.008682
0.902635 0.007991
0.911838 0.007260
0.920627 0.006506
0.928992 0.005748
0.936925 0.005000
0.944418 0.004277
0.951463 0.003589
0.958054 0.002945
0.964184 0.002352
0.969846 0.001815
0.975036 0.001335
0.979746 0.000914
0.983974 0.000549
0.987715 0.000240
0.990964 -0.000018
0.993719 -0.000227
0.995977 -0.000392
0.997736 -0.000516
0.998993 -0.000602
0.999748 -0.000652
1.000000 -0.000669
